시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,축산업무구분명,축산고유번호,권리주체일련번호
성남시,우리들 동물병원,20080417,,0000,정상,,031-706-7588,0,13506,"경기도 성남시 분당구 야탑로 103, 노블리치2 오피스텔 2층 206호 (야탑동)",경기도 성남시 분당구 야탑동 367-6 노블리치2 오피스텔 ,13506,37.4101285256,127.1301530718,,211453.585480512    ,434232.899729905    ,동물병원,0,000
성남시,해오름동물병원,20200402,,0000,정상,,031-747-0406,0,13192,"경기도 성남시 중원구 희망로 402, 지하1층 (금광동)",경기도 성남시 중원구 금광동 113 ,13192,37.4412799941,127.1601830448,,214099.201601459    ,437693.112055792    ,동물병원,0,000
성남시,365동판교동물병원,20190127,,0000,정상,,031-781-7582,0,13536,"경기도 성남시 분당구 판교역로14번길 20, (주)코레드디엔씨 2층 201호 (백현동)",경기도 성남시 분당구 백현동 564-5번지 (주)코레드디엔씨 201호,13536,37.3853894273,127.1113826007,,209799.185851789    ,431493.961131531    ,동물병원,,000
성남시,장재영외과동물병원,20190715,,0000,정상,,031-8017-7511,250.44,13466,"경기도 성남시 분당구 운중로 142, 판교메디칼타워 2층 (운중동)",경기도 성남시 분당구 운중동 940 판교메디칼타워 ,13466,37.3912262666,127.0788330857,,206910.998551811    ,432129.010258424    ,동물병원,0,000
성남시,모아동물병원,20220214,,0000,정상,,0317332010,,13260,"경기도 성남시 수정구 수정로 291, 산성역포레스티아아파트 서문상가동 1층 101호 (신흥동)",경기도 성남시 수정구 신흥동 6953 산성역포레스티아아파트 서문상가 101호,,,,,,,동물병원,0,000
성남시,정일동물병원,20220304,,0000,정상,,,8.91,13375,"경기도 성남시 중원구 산성대로80번길 18, 수성빌딩 104호 (성남동)",경기도 성남시 중원구 성남동 4256 수성빌딩 104호,13375,37.4316196462,127.1280354039,,211261.045444241    ,436619.974571499    ,동물병원,0,000
성남시,강남동물병원,20040813,,0000,정상,,741-3012,39.5,13177,경기도 성남시 중원구 광명로 341 (금광동),경기도 성남시 중원구 금광동 3661 ,13177,37.4460492610,127.1636887306,,214413.274388095    ,438223.283606766    ,동물병원,,000
성남시,굿모닝펫 동물병원,20040503,,0000,정상,,715-7119,0,13613,"경기도 성남시 분당구 정자일로 55, 108-110호 (금곡동, 분당두산위브아파트)",경기도 성남시 분당구 금곡동 192 분당두산위브아파트 108-110호 ,13613,37.3554075116,127.1055800248,,209250.850612618    ,428148.405552249    ,동물병원,,000
성남시,동물병원 돌봄,20170330,,0000,정상,,8016-5559,,13473,"경기도 성남시 분당구 서판교로 160, 101호 (판교동, 스타식스밸리)",경기도 성남시 분당구 판교동 497번지 101호,13473,37.4001980,127.0947456,,208324.048573148,433133.481483169,동물병원,,000
성남시,정동물병원,20130806,,0000,정상,,031-749-7557,30,13394,경기도 성남시 중원구 희망로 375 (상대원동),경기도 성남시 중원구 상대원동 3005 ,13394,37.4393649425,127.1587447541,,213977.961124792    ,437479.855489809    ,동물병원,,000
성남시,분당우리동물의료센터,20180126,,0000,정상,,031-705-0175,201.6,13568,"경기도 성남시 분당구 양현로94번길 19, 새남서울조합상가 202호 (이매동)",경기도 성남시 분당구 이매동 120-6번지 새남서울조합상가 202호,13568,37.3910873,127.1261612,,211107.244323947,432126.81649251,동물병원,,000
성남시,초이종합동물병원,20120817,,0000,정상,,758-7776,,13340,경기도 성남시 수정구 시민로 159 (신흥동),경기도 성남시 수정구 신흥동 5168번지,13340,37.4422457,127.1429919,,212589.306526591,437807.158350945,동물병원,,000
성남시,우성동물병원,19960416,,0000,정상,,707-1776,0,13589,"경기도 성남시 분당구 돌마로 481, 분당우성프라자 (서현동)",경기도 성남시 분당구 서현동 95번지 분당우성프라자 ,13589,37.3776731,127.1328232,,211698.58855141     ,430637.359617296    ,동물병원,,000
성남시,힐링힐스 동물 치과병원,20170518,,0000,정상,,031-708-0078,0,13535,경기도 성남시 분당구 동판교로52번길 9-11 (백현동),경기도 성남시 분당구 백현동 603-3 ,13535,37.3873850401,127.1154777296,,209758.896177196    ,431451.726718146    ,동물병원,,000
성남시,웰리스 클리닉,20131007,,0000,정상,,031-711-1911,,13605,경기도 성남시 분당구 불정로 134 (정자동),경기도 성남시 분당구 정자동 211번지,13605,37.3587295,127.1197421,,210542.529800466,428535.664844133,동물병원,,000
성남시,금산헤르쯔 동물병원,19931221,,0000,정상,,031-712-2795,0,13600,"경기도 성남시 분당구 돌마로 364, 현대제일상가 21호 (수내동)",경기도 성남시 분당구 수내동 79-2번지 현대제일상가 21호,13600,37.3698982140,127.1235978243,,210882.431070576    ,429773.840489957    ,동물병원,,000
성남시,상록 동물병원,19950817,,0000,정상,,716-8275,0,13612,경기도 성남시 분당구 정자로 78 (정자동),경기도 성남시 분당구 정자동 126-1번지 ,13612,37.3630604232,127.1134613442,,209985.560298564    ,429016.529206763    ,동물병원,,000
성남시,정자프라임동물병원,20051223,,0000,정상,,715-8203,0,13607,"경기도 성남시 분당구 내정로 58, 스포라이프 스포츠센타 111호 (정자동)",경기도 성남시 분당구 정자동 117-1번지 스포라이프 스포츠센타 111호,13607,37.3653113,127.1151579,,210134.637941368,429264.635322598,동물병원,,000
성남시,이매 동물병원,20160428,,0000,정상,,703-7582,,13567,"경기도 성남시 분당구 성남대로779번길 17, 1층 (이매동, 포티스빌딩)",경기도 성남시 분당구 이매동 106-3번지,13567,37.3988358,127.1263546,,211123.539577586,432985.392508345,동물병원,,000
성남시,365동물병원 분당점,20170404,,0000,정상,,718-0365,51.9,13627,"경기도 성남시 분당구 미금일로90번길 32, 125호 (구미동)",경기도 성남시 분당구 구미동 30번지 125호,13627,37.3488452,127.1104045,,209717.597753564,427437.271199733,동물병원,,000
성남시,최재호 한방동물병원,20110225,,0000,정상,,031-722-2235,40.51,13374,"경기도 성남시 중원구 둔촌대로63번길 11, 상가동 102호 (성남동, 성남여수엘에이치1단지)",경기도 성남시 중원구 성남동 4700 성남여수엘에이치1단지 상가동 102호,13374,37.4300602057,127.1251608830,,211155.622394337    ,440281.369909063    ,동물병원,,000
성남시,알로하 동물병원,20130213,,0000,정상,,031-8017-6125,178.61,13525,"경기도 성남시 분당구 동판교로177번길 25, 101,102,103호 (삼평동, 판교 호반 써밋 플레이스)",경기도 성남시 분당구 삼평동 740 판교 호반 써밋 플레이스 ,13525,37.3973209570,127.1135515109,,209983.108079333    ,432804.509294042    ,동물병원,,000
성남시,쿨펫동물병원,20030114,,0000,정상,,711-7509,0,13636,"경기도 성남시 분당구 탄천상로151번길 20, 월드쇼핑,삼성SDA (구미동)","경기도 성남시 분당구 구미동 159번지 월드쇼핑,삼성SDA ",13636,37.3399823,127.1069049,,209409.160207927    ,426451.358939753    ,동물병원,,000
성남시,수 동물병원,20120319,,0000,정상,,8017-0130,0,13461,"경기도 성남시 분당구 운중로 135, 101,102호 (운중동, 더원스퀘어)","경기도 성남시 분당구 운중동 965 더원스퀘어 101,102호",13461,37.3919358836,127.0781399897,,206847.270861754    ,432208.542120269    ,동물병원,,000
성남시,분당정자 동물병원,20070913,,0000,정상,,712-7275,0,13559,"경기도 성남시 분당구 정자일로 120, 119호 (정자동, 아데나루체 상가 )",경기도 성남시 분당구 정자동 170-1번지 아데나 루체상가 119호,13559,37.3607871,127.1064933,,209368.718414303    ,428760.477145736    ,동물병원,,000
성남시,시드니동물병원,20111004,,0000,정상,,723-7508,81.5,13306,경기도 성남시 수정구 태평로 10 (태평동),경기도 성남시 수정구 태평동 5104번지 ,13306,37.4477496,127.1279606,,211258.105969116    ,438416.451503553    ,동물병원,,000
성남시,동물병원 Dr.정,20210118,,0000,정상,,031-733-9325,0,13157,"경기도 성남시 중원구 산성대로 498, 1층 102호 (은행동)",경기도 성남시 중원구 은행동 1633 ,13157,37.4555735597,127.1625719469,,214315.821244898    ,439277.377871735    ,동물병원,,000
성남시,지음동물의료센터,20210209,,0000,정상,,031-735-0922,,13178,"경기도 성남시 중원구 광명로 321, 정성빌딩 1층 (금광동)",경기도 성남시 중원구 금광동 3704 정성빌딩 ,13178,37.4453759941,127.1614985344,,214217.888476238    ,438149.91612349     ,동물병원,,000
성남시,아프리카 동물병원,20081007,,0000,정상,,705-7776,0,13590,"경기도 성남시 분당구 서현로 170, 풍림아이원플러스 108호 (서현동)",경기도 성남시 분당구 서현동 255-1 풍림아이원플러스 108호,13590,37.3889401776,127.1225528250,,210776.048172188    ,431880.785795565    ,동물병원,,000
성남시,휴동물의료센터,20200311,,0000,정상,,,0,13354,"경기도 성남시 수정구 산성대로 309, 2층 (신흥동, 고려빌딩)",경기도 성남시 수정구 신흥동 2475번지 고려빌딩 ,13354,37.4425512372,127.1510091205,,213290.327823838    ,437832.986372971    ,동물병원,,000
성남시,분당밝은아이동물병원,20180416,,0000,정상,,031-754-0201,134.06,13439,"경기도 성남시 중원구 성남대로997번길 51-16, 1층 (여수동)",경기도 성남시 중원구 여수동 312번지 ,13439,37.4169735,127.1259099,,211079.349181111    ,435001.099320059    ,동물병원,,000
성남시,신흥동물병원,20040409,,0000,정상,,732-2423,0,13346,"경기도 성남시 수정구 수정로 226, 창진빌딩 (신흥동)",경기도 성남시 수정구 신흥동 3414번지 창진빌딩,13346,37.4450548,127.1446809,,212737.50786531,438118.698297075,동물병원,,000
성남시,미래동물의료센터 성남점,20200420,,0000,정상,,031-757-2475,0,13327,"경기도 성남시 수정구 수정로 130, 창도빌딩 2층 (수진동)",경기도 성남시 수정구 수진동 28-1 창도빌딩 ,13327,37.4414927051,127.1347919138,,211864.688498665    ,437706.62795428     ,동물병원,0,000
성남시,서현동물병원,20091112,,0000,정상,,707-3334,0,13588,"경기도 성남시 분당구 중앙공원로31번길 42, 서현파크플라자 1층 142호 (서현동)",경기도 성남시 분당구 서현동 89 서현파크플라자 142호,13588,37.3830995869,127.1254964279,,211094.858429433    ,431208.984330138    ,동물병원,,000
성남시,에버펫동물병원,20171108,,0000,정상,,031-714-1175,0,13615,"경기도 성남시 분당구 성남대로 165, 118호 (금곡동)",경기도 성남시 분당구 금곡동 161번지 천사의도시1 오피스텔 ,13615,37.3506762,127.1082401,,209524.675442983    ,427639.852581088    ,동물병원,,000
성남시,365동물병원위례점,20200130,,0000,정상,,,0,13642,"경기도 성남시 수정구 위례동로 153, 에이플타워 205호 (창곡동)",경기도 성남시 수정구 창곡동 513 에이플타워 ,13642,37.4734922234,127.1499944798,,213227              ,441283              ,동물병원,0,000
성남시,분당고은 동물병원,20080502,,0000,정상,,703-6535,0,13504,"경기도 성남시 분당구 매화로 40 (야탑동, 동륜빌딩)",경기도 성남시 분당구 야탑동 291-4번지,13504,37.4110811,127.1341234,,211808.718801739,434346.577474808,동물병원,,000
성남시,딜리동물병원,20161017,,0000,정상,,605-1275,,13517,"경기도 성남시 분당구 성남대로 884-9, 101호 (야탑동, 라비앙오피스텔)",경기도 성남시 분당구 야탑동 513-3번지 101호,13517,37.4089961,127.1292064,,211374.121157082,434114.191583932,동물병원,,000
성남시,분당데이지동물병원,20190110,,0000,정상,,031-715-3575,57.2,13607,"경기도 성남시 분당구 내정로 58, 스포라이프 스포츠센타 107호 (정자동)",경기도 성남시 분당구 정자동 117-1번지 스포라이프 스포츠센타 107호,13607,37.3653113,127.1151579,,210134.637941368    ,429264.635322598    ,동물병원,,000
성남시,메르시 동물병원,20180201,,0000,정상,,0317070701,0,13477,"경기도 성남시 분당구 운중로 255, 티에스로드2 201호 (판교동)",경기도 성남시 분당구 판교동 590 티에스로드2 201호,13477,37.3894948952,127.0914725741,,208031.730776591    ,431939.457332015    ,동물병원,0,000
성남시,더클래스동물메디컬센터,20190609,,0000,정상,,031-713-7975,275.27,13559,"경기도 성남시 분당구 성남대로 275, A동 101-1호 (정자동, 삼성아데나팰리스아파트)",경기도 성남시 분당구 정자동 169-1 삼성아데나팰리스아파트 A동 101-1호,13559,37.3608405388,127.1075955341,,209456.999378587    ,428761.682082442    ,동물병원,,000
성남시,서공동물병원,20180530,,0000,정상,,031-711-2244,126.66,13599,"경기도 성남시 분당구 내정로 170, 동신파크빌딩 204호 (수내동)",경기도 성남시 분당구 수내동 58-1번지 동신파크빌딩 204호,13599,37.3733621,127.1196068,,210528.014352901,430160.207334756,동물병원,,000
성남시,펫토피아 동물병원,20110506,,0000,정상,,714-8392,0,13601,"경기도 성남시 분당구 불정로 266, 2층 (수내동, 그린플라자)",경기도 성남시 분당구 수내동 87-1 ,13601,37.3670979850,127.1276878492,,211239.634498391    ,429456.03659767     ,동물병원,,000
성남시,우리동물병원,20090728,,0000,정상,,031-719-5725,0,13609,경기도 성남시 분당구 백현로156번길 17-2 (정자동),경기도 성남시 분당구 정자동 56-1번지 ,13609,37.3712231,127.1139136,,210025.345928291    ,429922.244784055    ,동물병원,,000
성남시,이레외과동물병원,20190712,,0000,정상,,031-605-0190,132,13595,"경기도 성남시 분당구 백현로101번길 11, 동현프라자 205호 (수내동)",경기도 성남시 분당구 수내동 20-6 동현프라자 205호,13595,37.3770889276,127.1119949858,,209845.832819708    ,430563.671709839    ,동물병원,,000
성남시,판교종합 동물병원,20100118,,0000,정상,,8016-7507,52.91,13527,경기도 성남시 분당구 동판교로 122 (백현동),경기도 성남시 분당구 백현동 545번지 백현마을 A21-2 나상가 104동,13527,37.3934009,127.1192200,,210456.926501159,432348.048301864,동물병원,,000
성남시,25시 동물병원,20180501,,0000,정상,,031-731-0025,73.08,13157,경기도 성남시 중원구 산성대로504번길 1 (은행동),경기도 성남시 중원구 은행동 1589 ,13157,37.4560433950,127.1629655744,,214348.273699787    ,439331.909547066    ,동물병원,,000
